,id,fecha_evento,planeado,lugar,intrusion,evento_y
513,457,2021-07-10,0,AS,1,camara desconectada
514,479,2021-10-07,0,EU,1,camara desconectada
515,536,2021-07-09,0,SA,1,camara desconectada
516,567,2021-11-08,0,AF,1,camara desconectada
517,577,2021-09-01,1,AF,1,camara desconectada
518,649,2021-07-16,1,AF,1,camara desconectada
519,654,2021-08-19,0,AF,0,camara desconectada
520,694,2021-11-23,0,AS,1,camara desconectada
521,738,2021-08-07,0,OC,0,camara desconectada
522,787,2021-12-16,0,AF,0,camara desconectada
523,907,2021-08-22,1,OC,1,camara desconectada
524,929,2021-12-10,1,AS,0,camara desconectada
525,941,2021-08-21,0,AS,0,camara desconectada
526,997,2021-10-08,1,SA,1,camara desconectada
527,30,2021-07-02,1,AS,0,camara desconectada
528,32,2021-08-03,0,AS,1,camara desconectada
529,59,2021-10-07,0,EU,1,camara desconectada
530,77,2021-10-21,0,SA,0,camara desconectada
531,134,2021-12-29,1,AS,0,camara desconectada
532,160,2021-09-05,1,AS,0,camara desconectada
533,174,2021-08-07,0,EU,1,camara desconectada
534,309,2021-08-22,1,AS,0,camara desconectada
535,397,2021-09-22,1,SA,1,camara desconectada
536,419,2021-12-29,1,AS,1,camara desconectada
537,452,2021-12-21,0,AF,1,camara desconectada
538,457,2021-07-10,0,AS,1,camara desconectada
539,479,2021-10-07,0,EU,1,camara desconectada
540,536,2021-07-09,0,SA,1,camara desconectada
541,567,2021-11-08,0,AF,1,camara desconectada
542,577,2021-09-01,1,AF,1,camara desconectada
543,649,2021-07-16,1,AF,1,camara desconectada
544,654,2021-08-19,0,AF,0,camara desconectada
545,694,2021-11-23,0,AS,1,camara desconectada
546,738,2021-08-07,0,OC,0,camara desconectada
547,787,2021-12-16,0,AF,0,camara desconectada
548,907,2021-08-22,1,OC,1,camara desconectada
549,929,2021-12-10,1,AS,0,camara desconectada
550,941,2021-08-21,0,AS,0,camara desconectada
551,997,2021-10-08,1,SA,1,camara desconectada
552,81,2021-07-10,0,EU,1,camara desconectada
553,83,2021-10-19,0,AS,1,camara desconectada
554,163,2021-07-23,1,OC,0,camara desconectada
555,175,2021-09-01,1,EU,1,camara desconectada
556,211,2021-12-07,1,AS,0,camara desconectada
557,214,2021-12-07,1,SA,0,camara desconectada
558,256,2021-11-19,1,OC,1,camara desconectada
559,446,2021-11-16,1,AS,0,camara desconectada
560,457,2021-09-03,0,SA,0,camara desconectada
561,507,2021-12-01,0,OC,1,camara desconectada
562,594,2021-12-08,1,AS,1,camara desconectada
563,734,2021-10-22,0,AF,0,camara desconectada
564,743,2021-12-09,0,AS,0,camara desconectada
565,752,2021-12-20,0,OC,1,camara desconectada
566,758,2021-07-26,0,AF,0,camara desconectada
567,802,2021-09-29,0,AS,1,camara desconectada
568,820,2021-11-30,1,AS,1,camara desconectada
569,824,2021-11-14,1,OC,1,camara desconectada
570,831,2021-10-04,1,OC,1,camara desconectada
571,860,2021-09-14,1,AS,1,camara desconectada
572,917,2021-07-22,1,SA,1,camara desconectada
573,919,2021-08-15,1,OC,1,camara desconectada
574,931,2021-09-22,1,OC,0,camara desconectada
575,962,2021-10-16,0,AS,0,camara desconectada
576,52,2021-12-10,0,SA,0,camara desconectada
577,61,2021-12-19,0,OC,0,camara desconectada
578,168,2021-10-11,0,SA,1,camara desconectada
579,248,2021-11-18,0,AS,1,camara desconectada
580,270,2021-08-24,1,AF,0,camara desconectada
581,279,2021-08-01,0,AS,1,camara desconectada
582,309,2021-12-10,1,EU,1,camara desconectada
583,323,2021-07-26,0,SA,0,camara desconectada
584,350,2021-12-07,0,AS,1,camara desconectada
585,402,2021-08-03,1,EU,0,camara desconectada
586,411,2021-11-22,1,OC,0,camara desconectada
587,485,2021-10-07,1,OC,0,camara desconectada
588,486,2021-08-29,1,OC,1,camara desconectada
589,493,2021-12-13,0,AS,0,camara desconectada
590,539,2021-07-25,1,AS,1,camara desconectada
591,557,2021-08-28,1,AF,1,camara desconectada
592,598,2021-11-27,1,AS,0,camara desconectada
593,649,2021-08-29,1,AS,0,camara desconectada
594,664,2021-11-01,1,AF,1,camara desconectada
595,690,2021-11-04,0,AS,1,camara desconectada
596,724,2021-08-21,0,AS,0,camara desconectada
597,728,2021-07-27,1,AF,0,camara desconectada
598,774,2021-09-14,0,EU,1,camara desconectada
599,819,2021-10-24,1,AS,1,camara desconectada
600,912,2021-10-02,1,SA,1,camara desconectada
601,926,2021-09-06,0,AS,0,camara desconectada
602,963,2021-08-04,0,AS,1,camara desconectada
603,982,2021-12-02,0,EU,1,camara desconectada
604,991,2021-10-21,1,OC,0,camara desconectada
605,996,2021-10-10,0,OC,0,camara desconectada
606,33,2021-08-21,1,OC,1,camara desconectada
607,54,2021-09-03,0,SA,1,camara desconectada
608,91,2021-08-09,1,AS,1,camara desconectada
609,133,2021-08-17,0,OC,0,camara desconectada
610,182,2021-08-04,0,EU,0,camara desconectada
611,195,2021-07-21,0,AF,0,camara desconectada
612,206,2021-08-02,0,SA,1,camara desconectada
613,359,2021-07-28,0,AS,0,camara desconectada
614,361,2021-07-06,0,AS,0,camara desconectada
615,414,2021-08-10,0,OC,0,camara desconectada
616,443,2021-07-29,0,OC,0,camara desconectada
617,462,2021-07-04,0,AS,0,camara desconectada
618,476,2021-10-25,1,EU,1,camara desconectada
619,511,2021-10-28,1,OC,0,camara desconectada
620,543,2021-12-02,0,SA,1,camara desconectada
621,564,2021-11-26,1,EU,1,camara desconectada
622,599,2021-10-13,1,SA,0,camara desconectada
623,788,2021-09-26,1,OC,0,camara desconectada
624,789,2021-11-19,0,AF,0,camara desconectada
625,806,2021-09-21,1,OC,1,camara desconectada
626,916,2021-09-21,1,EU,0,camara desconectada
627,965,2021-10-15,0,EU,0,camara desconectada
628,980,2021-12-12,1,OC,1,camara desconectada
629,8,2021-10-08,0,EU,1,activacion sirena
630,41,2021-11-30,1,AS,1,activacion sirena
631,89,2021-11-02,1,SA,1,activacion sirena
632,164,2021-09-08,0,AS,1,activacion sirena
633,165,2021-08-20,0,EU,0,activacion sirena
634,171,2021-08-05,0,AS,1,activacion sirena
635,199,2021-07-25,0,AF,1,activacion sirena
636,200,2021-10-27,1,AS,0,activacion sirena
637,202,2021-12-08,1,AF,1,activacion sirena
638,211,2021-11-18,1,OC,0,activacion sirena
639,214,2021-07-23,0,AF,0,activacion sirena
640,225,2021-11-30,1,AS,1,activacion sirena
641,244,2021-12-27,1,OC,1,activacion sirena
642,274,2021-10-10,1,OC,0,activacion sirena
643,293,2021-07-26,1,EU,0,activacion sirena
644,297,2021-09-10,1,SA,1,activacion sirena
645,305,2021-08-07,0,SA,1,activacion sirena
646,351,2021-10-31,0,EU,1,activacion sirena
647,460,2021-12-01,0,AS,0,activacion sirena
648,477,2021-10-15,1,AS,1,activacion sirena
649,546,2021-09-05,1,AS,1,activacion sirena
650,590,2021-11-21,0,OC,0,activacion sirena
651,659,2021-10-01,0,OC,0,activacion sirena
652,721,2021-07-07,1,AF,0,activacion sirena
653,762,2021-07-19,0,AS,1,activacion sirena
654,791,2021-12-25,0,AS,0,activacion sirena
655,867,2021-09-18,1,AS,0,activacion sirena
656,3,2021-10-02,1,AF,1,activacion sirena
657,23,2021-12-21,0,AF,1,activacion sirena
658,110,2021-11-12,1,SA,1,activacion sirena
659,121,2021-08-24,0,EU,0,activacion sirena
660,248,2021-07-11,0,AF,0,activacion sirena
661,251,2021-11-20,1,AF,1,activacion sirena
662,252,2021-09-15,1,AS,0,activacion sirena
663,310,2021-10-28,1,SA,0,activacion sirena
664,327,2021-09-21,0,SA,0,activacion sirena
665,331,2021-10-16,0,SA,1,activacion sirena
666,340,2021-11-01,1,SA,0,activacion sirena
667,399,2021-12-30,0,SA,1,activacion sirena
668,553,2021-09-25,0,OC,1,activacion sirena
669,673,2021-07-26,0,OC,0,activacion sirena
670,693,2021-10-06,1,AF,1,activacion sirena
671,696,2021-12-08,1,AS,0,activacion sirena
672,703,2021-07-11,1,AS,1,activacion sirena
673,706,2021-11-11,1,SA,0,activacion sirena
674,709,2021-08-26,0,OC,0,activacion sirena
675,737,2021-10-04,0,AF,1,activacion sirena
676,748,2021-12-07,1,AS,0,activacion sirena
677,763,2021-09-06,1,EU,0,activacion sirena
678,770,2021-09-19,1,AS,1,activacion sirena
679,823,2021-07-20,1,OC,1,activacion sirena
680,884,2021-09-10,1,OC,1,activacion sirena
681,897,2021-08-05,0,OC,1,activacion sirena
682,936,2021-11-17,0,OC,0,activacion sirena
683,3,2021-10-02,1,AF,1,activacion sirena
684,23,2021-12-21,0,AF,1,activacion sirena
685,110,2021-11-12,1,SA,1,activacion sirena
686,121,2021-08-24,0,EU,0,activacion sirena
687,248,2021-07-11,0,AF,0,activacion sirena
688,251,2021-11-20,1,AF,1,activacion sirena
689,252,2021-09-15,1,AS,0,activacion sirena
690,310,2021-10-28,1,SA,0,activacion sirena
691,327,2021-09-21,0,SA,0,activacion sirena
692,331,2021-10-16,0,SA,1,activacion sirena
693,340,2021-11-01,1,SA,0,activacion sirena
694,399,2021-12-30,0,SA,1,activacion sirena
695,553,2021-09-25,0,OC,1,activacion sirena
696,673,2021-07-26,0,OC,0,activacion sirena
697,693,2021-10-06,1,AF,1,activacion sirena
698,696,2021-12-08,1,AS,0,activacion sirena
699,703,2021-07-11,1,AS,1,activacion sirena
700,706,2021-11-11,1,SA,0,activacion sirena
701,709,2021-08-26,0,OC,0,activacion sirena
702,737,2021-10-04,0,AF,1,activacion sirena
703,748,2021-12-07,1,AS,0,activacion sirena
704,763,2021-09-06,1,EU,0,activacion sirena
705,770,2021-09-19,1,AS,1,activacion sirena
706,823,2021-07-20,1,OC,1,activacion sirena
707,884,2021-09-10,1,OC,1,activacion sirena
708,897,2021-08-05,0,OC,1,activacion sirena
709,936,2021-11-17,0,OC,0,activacion sirena
710,102,2021-08-05,0,OC,1,activacion sirena
711,103,2021-11-18,1,OC,1,activacion sirena
712,129,2021-08-29,0,AS,1,activacion sirena
713,133,2021-07-26,1,AS,1,activacion sirena
714,167,2021-12-14,0,SA,0,activacion sirena
715,241,2021-07-06,0,SA,0,activacion sirena
716,275,2021-10-12,1,AF,0,activacion sirena
717,292,2021-12-29,1,EU,0,activacion sirena
718,306,2021-12-09,0,OC,0,activacion sirena
719,312,2021-12-18,0,EU,1,activacion sirena
720,315,2021-11-05,0,AS,1,activacion sirena
721,322,2021-09-16,1,EU,0,activacion sirena
722,341,2021-08-02,1,SA,1,activacion sirena
723,353,2021-08-11,0,AS,0,activacion sirena
724,369,2021-09-09,1,SA,1,activacion sirena
725,419,2021-08-07,0,AS,1,activacion sirena
726,429,2021-08-16,0,OC,0,activacion sirena
727,432,2021-09-17,1,OC,1,activacion sirena
728,465,2021-07-12,1,AS,0,activacion sirena
729,484,2021-12-13,0,SA,1,activacion sirena
730,492,2021-09-25,0,OC,0,activacion sirena
731,647,2021-11-29,1,SA,0,activacion sirena
732,657,2021-11-09,1,OC,0,activacion sirena
733,670,2021-07-11,0,AF,0,activacion sirena
734,796,2021-07-02,1,AF,1,activacion sirena
735,798,2021-09-25,0,OC,1,activacion sirena
736,804,2021-11-12,0,AS,0,activacion sirena
737,818,2021-09-13,0,OC,1,activacion sirena
738,829,2021-10-27,0,OC,1,activacion sirena
739,851,2021-09-22,1,AS,1,activacion sirena
740,853,2021-09-18,0,SA,0,activacion sirena
741,892,2021-11-16,1,AF,1,activacion sirena
742,905,2021-12-22,1,AS,1,activacion sirena
743,909,2021-10-13,1,AS,1,activacion sirena
744,913,2021-11-06,1,OC,1,activacion sirena
745,973,2021-07-13,1,OC,0,activacion sirena
746,977,2021-09-13,0,AS,1,activacion sirena
747,137,2021-07-24,1,EU,0,activacion sirena
748,228,2021-08-07,0,AS,1,activacion sirena
749,316,2021-08-30,1,EU,1,activacion sirena
750,329,2021-11-02,1,OC,1,activacion sirena
751,353,2021-09-12,1,EU,0,activacion sirena
752,380,2021-12-12,0,SA,0,activacion sirena
753,383,2021-09-26,0,AS,0,activacion sirena
754,463,2021-10-18,1,SA,1,activacion sirena
755,591,2021-10-12,1,SA,0,activacion sirena
756,620,2021-07-26,0,EU,0,activacion sirena
757,639,2021-10-30,1,AS,1,activacion sirena
758,670,2021-11-07,0,AF,1,activacion sirena
759,703,2021-12-22,1,AS,0,activacion sirena
760,740,2021-10-12,0,AS,1,activacion sirena
761,875,2021-09-05,0,AF,0,activacion sirena
762,58,2021-10-29,1,AS,1,activacion sirena
763,66,2021-10-01,0,SA,1,activacion sirena
764,95,2021-10-31,0,AF,1,activacion sirena
765,117,2021-09-21,1,EU,0,activacion sirena
766,180,2021-12-07,0,AF,0,activacion sirena
767,230,2021-08-19,1,SA,0,activacion sirena
768,231,2021-07-09,0,OC,0,activacion sirena
769,237,2021-10-28,1,AS,0,activacion sirena
770,264,2021-07-27,0,AS,0,activacion sirena
771,268,2021-07-02,1,AS,0,activacion sirena
772,322,2021-07-27,0,EU,1,activacion sirena
773,407,2021-12-28,1,EU,1,activacion sirena
774,477,2021-09-28,1,SA,1,activacion sirena
775,492,2021-11-14,1,OC,0,activacion sirena
776,496,2021-10-15,0,OC,0,activacion sirena
777,573,2021-08-11,1,AF,0,activacion sirena
778,607,2021-08-08,1,SA,0,activacion sirena
779,669,2021-09-20,1,AF,1,activacion sirena
780,738,2021-07-09,1,AS,0,activacion sirena
781,773,2021-10-22,1,AS,1,activacion sirena
782,824,2021-08-27,1,OC,0,activacion sirena
783,897,2021-12-08,0,EU,1,activacion sirena
784,917,2021-12-14,1,OC,1,activacion sirena
785,930,2021-08-28,0,OC,1,activacion sirena
786,997,2021-10-31,0,AS,1,activacion sirena
787,9,2021-11-09,0,AS,1,pin insertado sin agendamiento
788,87,2021-11-16,1,SA,0,pin insertado sin agendamiento
789,109,2021-08-15,1,AF,0,pin insertado sin agendamiento
790,125,2021-07-21,0,SA,1,pin insertado sin agendamiento
791,159,2021-10-11,0,OC,1,pin insertado sin agendamiento
792,233,2021-12-09,0,OC,0,pin insertado sin agendamiento
793,286,2021-11-19,1,OC,1,pin insertado sin agendamiento
794,329,2021-08-31,1,AF,0,pin insertado sin agendamiento
795,335,2021-12-09,1,EU,0,pin insertado sin agendamiento
796,374,2021-11-07,1,OC,1,pin insertado sin agendamiento
797,384,2021-12-12,1,EU,1,pin insertado sin agendamiento
798,414,2021-11-17,0,AF,1,pin insertado sin agendamiento
799,463,2021-08-18,0,AS,0,pin insertado sin agendamiento
800,467,2021-08-24,0,OC,1,pin insertado sin agendamiento
801,472,2021-08-09,0,AF,0,pin insertado sin agendamiento
802,486,2021-10-09,0,AS,1,pin insertado sin agendamiento
803,528,2021-08-09,1,AF,1,pin insertado sin agendamiento
804,541,2021-11-13,1,OC,1,pin insertado sin agendamiento
805,599,2021-11-15,1,OC,0,pin insertado sin agendamiento
806,643,2021-12-18,0,SA,0,pin insertado sin agendamiento
807,675,2021-09-28,0,EU,1,pin insertado sin agendamiento
808,734,2021-11-08,1,OC,1,pin insertado sin agendamiento
809,765,2021-12-28,1,AS,0,pin insertado sin agendamiento
810,770,2021-09-14,0,OC,0,pin insertado sin agendamiento
811,771,2021-09-11,1,AF,1,pin insertado sin agendamiento
812,781,2021-11-14,1,AS,1,pin insertado sin agendamiento
813,786,2021-08-04,0,SA,0,pin insertado sin agendamiento
814,796,2021-09-28,0,AF,1,pin insertado sin agendamiento
815,813,2021-10-25,0,EU,0,pin insertado sin agendamiento
816,818,2021-12-16,0,AF,0,pin insertado sin agendamiento
817,878,2021-10-09,0,OC,0,pin insertado sin agendamiento
818,958,2021-07-14,0,EU,1,pin insertado sin agendamiento
819,986,2021-11-08,0,OC,1,pin insertado sin agendamiento
820,31,2021-08-03,1,OC,1,pin insertado sin agendamiento
821,52,2021-10-22,1,AS,1,pin insertado sin agendamiento
822,57,2021-10-12,1,OC,0,pin insertado sin agendamiento
823,68,2021-12-20,0,EU,1,pin insertado sin agendamiento
824,85,2021-11-08,1,EU,1,pin insertado sin agendamiento
825,140,2021-08-22,0,SA,1,pin insertado sin agendamiento
826,158,2021-08-27,1,AS,1,pin insertado sin agendamiento
827,166,2021-10-15,0,OC,1,pin insertado sin agendamiento
828,182,2021-10-29,0,EU,0,pin insertado sin agendamiento
829,187,2021-09-07,0,EU,1,pin insertado sin agendamiento
830,349,2021-09-22,1,OC,0,pin insertado sin agendamiento
831,350,2021-07-07,0,AS,0,pin insertado sin agendamiento
832,372,2021-10-13,0,SA,0,pin insertado sin agendamiento
833,386,2021-08-21,1,SA,0,pin insertado sin agendamiento
834,403,2021-09-17,1,AF,1,pin insertado sin agendamiento
835,418,2021-11-05,0,AF,0,pin insertado sin agendamiento
836,441,2021-09-03,0,SA,0,pin insertado sin agendamiento
837,555,2021-08-03,0,OC,1,pin insertado sin agendamiento
838,586,2021-12-01,1,OC,1,pin insertado sin agendamiento
839,624,2021-07-22,0,OC,1,pin insertado sin agendamiento
840,626,2021-11-28,1,AS,0,pin insertado sin agendamiento
841,666,2021-09-22,1,AF,1,pin insertado sin agendamiento
842,702,2021-12-08,0,AF,0,pin insertado sin agendamiento
843,766,2021-11-03,1,EU,1,pin insertado sin agendamiento
844,834,2021-12-11,0,AF,1,pin insertado sin agendamiento
845,935,2021-08-19,1,AS,1,pin insertado sin agendamiento
846,951,2021-07-07,1,OC,0,pin insertado sin agendamiento
847,984,2021-10-29,0,AS,0,pin insertado sin agendamiento
848,31,2021-08-03,1,OC,1,pin insertado sin agendamiento
849,52,2021-10-22,1,AS,1,pin insertado sin agendamiento
850,57,2021-10-12,1,OC,0,pin insertado sin agendamiento
851,68,2021-12-20,0,EU,1,pin insertado sin agendamiento
852,85,2021-11-08,1,EU,1,pin insertado sin agendamiento
853,140,2021-08-22,0,SA,1,pin insertado sin agendamiento
854,158,2021-08-27,1,AS,1,pin insertado sin agendamiento
855,166,2021-10-15,0,OC,1,pin insertado sin agendamiento
856,182,2021-10-29,0,EU,0,pin insertado sin agendamiento
857,187,2021-09-07,0,EU,1,pin insertado sin agendamiento
858,349,2021-09-22,1,OC,0,pin insertado sin agendamiento
859,350,2021-07-07,0,AS,0,pin insertado sin agendamiento
860,372,2021-10-13,0,SA,0,pin insertado sin agendamiento
861,386,2021-08-21,1,SA,0,pin insertado sin agendamiento
862,403,2021-09-17,1,AF,1,pin insertado sin agendamiento
863,418,2021-11-05,0,AF,0,pin insertado sin agendamiento
864,441,2021-09-03,0,SA,0,pin insertado sin agendamiento
865,555,2021-08-03,0,OC,1,pin insertado sin agendamiento
866,586,2021-12-01,1,OC,1,pin insertado sin agendamiento
867,624,2021-07-22,0,OC,1,pin insertado sin agendamiento
868,626,2021-11-28,1,AS,0,pin insertado sin agendamiento
869,666,2021-09-22,1,AF,1,pin insertado sin agendamiento
870,702,2021-12-08,0,AF,0,pin insertado sin agendamiento
871,766,2021-11-03,1,EU,1,pin insertado sin agendamiento
872,834,2021-12-11,0,AF,1,pin insertado sin agendamiento
873,935,2021-08-19,1,AS,1,pin insertado sin agendamiento
874,951,2021-07-07,1,OC,0,pin insertado sin agendamiento
875,984,2021-10-29,0,AS,0,pin insertado sin agendamiento
876,13,2021-09-26,0,AS,0,pin insertado sin agendamiento
877,121,2021-09-10,1,OC,1,pin insertado sin agendamiento
878,138,2021-12-18,0,EU,0,pin insertado sin agendamiento
879,199,2021-09-19,1,AF,0,pin insertado sin agendamiento
880,223,2021-10-29,0,EU,0,pin insertado sin agendamiento
881,238,2021-12-01,0,EU,1,pin insertado sin agendamiento
882,265,2021-10-24,0,OC,1,pin insertado sin agendamiento
883,331,2021-09-18,0,OC,1,pin insertado sin agendamiento
884,347,2021-10-26,1,AS,1,pin insertado sin agendamiento
885,363,2021-10-04,1,AS,1,pin insertado sin agendamiento
886,384,2021-12-15,1,AF,0,pin insertado sin agendamiento
887,394,2021-07-10,1,OC,1,pin insertado sin agendamiento
888,412,2021-10-26,1,OC,1,pin insertado sin agendamiento
889,458,2021-07-12,0,AF,0,pin insertado sin agendamiento
890,496,2021-12-15,0,AS,1,pin insertado sin agendamiento
891,503,2021-11-22,0,OC,1,pin insertado sin agendamiento
892,606,2021-07-16,1,SA,0,pin insertado sin agendamiento
893,736,2021-11-10,1,EU,1,pin insertado sin agendamiento
894,763,2021-08-28,1,AS,0,pin insertado sin agendamiento
895,881,2021-09-12,1,AF,0,pin insertado sin agendamiento
896,891,2021-09-30,1,AF,1,pin insertado sin agendamiento
897,922,2021-12-02,0,EU,1,pin insertado sin agendamiento
898,929,2021-09-16,0,AS,0,pin insertado sin agendamiento
899,945,2021-09-02,1,AF,1,pin insertado sin agendamiento
900,993,2021-07-26,0,EU,1,pin insertado sin agendamiento
901,5,2021-09-14,0,AS,1,pin insertado sin agendamiento
902,18,2021-10-03,0,SA,1,pin insertado sin agendamiento
903,42,2021-12-18,0,OC,0,pin insertado sin agendamiento
904,138,2021-08-28,1,SA,0,pin insertado sin agendamiento
905,143,2021-10-12,0,AS,1,pin insertado sin agendamiento
906,179,2021-09-07,0,EU,1,pin insertado sin agendamiento
907,191,2021-10-07,0,AS,1,pin insertado sin agendamiento
908,294,2021-11-26,1,EU,0,pin insertado sin agendamiento
909,381,2021-12-06,1,SA,0,pin insertado sin agendamiento
910,399,2021-08-15,0,AF,1,pin insertado sin agendamiento
911,423,2021-07-03,0,SA,0,pin insertado sin agendamiento
912,456,2021-11-19,0,AS,0,pin insertado sin agendamiento
913,599,2021-10-25,1,SA,1,pin insertado sin agendamiento
914,603,2021-11-12,0,SA,1,pin insertado sin agendamiento
915,615,2021-07-27,0,EU,0,pin insertado sin agendamiento
916,628,2021-09-21,1,SA,1,pin insertado sin agendamiento
917,632,2021-09-13,1,OC,1,pin insertado sin agendamiento
918,665,2021-07-24,1,EU,1,pin insertado sin agendamiento
